dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1480.83,1471.36,1509.23,0.11,2013-05-03 07:30:00+00:00,London,1471.36,sl,-105.1700000000003,2013,5,2013-05-03
SHORT,1425.33,1436.86,1390.75,0.09,2013-05-14 15:45:00+00:00,NY,1390.75,tp,310.21999999999935,2013,5,2013-05-15
SHORT,1379.05,1391.13,1342.82,0.08,2013-05-17 06:45:00+00:00,London,1342.82,tp,288.84000000000015,2013,5,2013-05-19
SHORT,1381.1,1390.12,1354.04,0.11,2013-06-10 08:45:00+00:00,London,1390.12,sl,-100.2199999999998,2013,6,2013-06-12
SHORT,1276.01,1287.19,1242.48,0.09,2013-06-25 12:15:00+00:00,NY,1242.48,tp,300.76999999999975,2013,6,2013-06-26
SHORT,1238.59,1246.22,1215.71,0.13,2013-07-05 08:00:00+00:00,London,1215.71,tp,296.43999999999846,2013,7,2013-07-05
LONG,1284.36,1271.07,1324.23,0.08,2013-07-11 08:15:00+00:00,London,1271.07,sl,-107.31999999999971,2013,7,2013-07-12
LONG,1278.62,1268.19,1309.91,0.1,2013-07-12 12:45:00+00:00,NY,1309.91,tp,311.9000000000019,2013,7,2013-07-21
SHORT,1292.83,1302.7,1263.21,0.1,2013-08-06 06:15:00+00:00,London,1302.7,sl,-99.70000000000118,2013,8,2013-08-08
LONG,1363.11,1351.72,1397.27,0.09,2013-08-16 06:45:00+00:00,London,1397.27,tp,306.44000000000074,2013,8,2013-08-23
LONG,1395.55,1386.86,1421.61,0.12,2013-08-26 08:15:00+00:00,London,1421.61,tp,311.71999999999935,2013,8,2013-08-27
SHORT,1364.37,1373.14,1338.05,0.11,2013-09-10 15:45:00+00:00,NY,1338.05,tp,288.5199999999993,2013,9,2013-09-12
SHORT,1317.76,1329.25,1283.28,0.09,2013-09-16 12:30:00+00:00,NY,1329.25,sl,-104.41000000000007,2013,9,2013-09-18
SHORT,1321.57,1333.67,1285.28,0.08,2013-09-23 07:00:00+00:00,London,1333.67,sl,-97.80000000000109,2013,9,2013-09-25
SHORT,1297.84,1306.11,1273.02,0.12,2013-10-10 08:45:00+00:00,London,1273.02,tp,296.83999999999924,2013,10,2013-10-11
LONG,1319.96,1309.2,1352.23,0.09,2013-10-18 08:15:00+00:00,London,1352.23,tp,289.42999999999984,2013,10,2013-10-25
LONG,1353.55,1346.15,1375.76,0.14,2013-10-28 13:45:00+00:00,NY,1346.15,sl,-104.59999999999809,2013,10,2013-10-29
LONG,1354.85,1347.45,1377.06,0.14,2013-10-30 12:00:00+00:00,NY,1347.45,sl,-104.59999999999809,2013,10,2013-10-30
SHORT,1317.63,1324.13,1298.13,0.15,2013-11-04 12:45:00+00:00,NY,1324.13,sl,-98.5,2013,11,2013-11-07
SHORT,1308.46,1317.81,1280.41,0.11,2013-11-07 13:30:00+00:00,NY,1280.41,tp,307.5499999999995,2013,11,2013-11-11
SHORT,1274.21,1281.14,1253.41,0.14,2013-11-13 06:00:00+00:00,London,1281.14,sl,-98.0200000000009,2013,11,2013-11-13
SHORT,1273.36,1279.39,1255.28,0.17,2013-11-18 14:00:00+00:00,NY,1255.28,tp,306.35999999999876,2013,11,2013-11-20
SHORT,1241.03,1248.69,1218.05,0.13,2013-11-26 14:15:00+00:00,NY,1248.69,sl,-100.58000000000106,2013,11,2013-11-27
SHORT,1236.45,1241.86,1220.21,0.18,2013-12-02 08:45:00+00:00,London,1220.21,tp,291.32000000000016,2013,12,2013-12-02
SHORT,1221.8,1228.7,1201.11,0.15,2013-12-03 12:45:00+00:00,NY,1228.7,sl,-104.50000000000136,2013,12,2013-12-04
LONG,1257.43,1250.59,1277.96,0.15,2013-12-11 08:15:00+00:00,London,1250.59,sl,-103.60000000000218,2013,12,2013-12-12
SHORT,1229.71,1235.85,1211.28,0.16,2013-12-16 06:45:00+00:00,London,1235.85,sl,-99.23999999999796,2013,12,2013-12-16
SHORT,1231.75,1240.25,1206.26,0.12,2013-12-17 12:30:00+00:00,NY,1240.25,sl,-103.0,2013,12,2013-12-18
SHORT,1204.79,1209.82,1189.69,0.2,2013-12-30 12:45:00+00:00,NY,1189.69,tp,300.9999999999982,2013,12,2013-12-31
LONG,1237.3,1227.87,1265.58,0.11,2014-01-03 14:00:00+00:00,NY,1227.87,sl,-104.7300000000007,2014,1,2014-01-07
LONG,1233.73,1227.76,1251.64,0.17,2014-01-10 06:45:00+00:00,London,1251.64,tp,303.4700000000014,2014,1,2014-01-12
LONG,1247.11,1240.97,1265.53,0.16,2014-01-13 07:30:00+00:00,London,1240.97,sl,-99.23999999999796,2014,1,2014-01-14
LONG,1254.97,1249.85,1270.33,0.2,2014-01-20 07:30:00+00:00,London,1249.85,sl,-103.40000000000238,2014,1,2014-01-21
LONG,1264.74,1257.15,1287.5,0.13,2014-01-24 13:45:00+00:00,NY,1257.15,sl,-99.66999999999894,2014,1,2014-01-27
LONG,1263.34,1256.09,1285.1,0.14,2014-01-29 13:30:00+00:00,NY,1256.09,sl,-102.50000000000001,2014,1,2014-01-30
LONG,1261.37,1256.16,1276.99,0.19,2014-02-05 08:00:00+00:00,London,1256.16,sl,-99.98999999999637,2014,2,2014-02-05
LONG,1261.9,1256.17,1279.08,0.17,2014-02-06 08:45:00+00:00,London,1256.17,sl,-98.41000000000032,2014,2,2014-02-06
LONG,1261.02,1255.5,1277.57,0.18,2014-02-07 06:00:00+00:00,London,1277.57,tp,296.8999999999992,2014,2,2014-02-10
LONG,1348.86,1343.28,1365.61,0.18,2014-03-07 06:15:00+00:00,London,1343.28,sl,-101.43999999999869,2014,3,2014-03-07
LONG,1357.66,1349.99,1380.67,0.13,2014-03-12 06:45:00+00:00,London,1380.67,tp,298.1299999999999,2014,3,2014-03-14
SHORT,1322.8,1329.45,1302.84,0.15,2014-03-24 08:00:00+00:00,London,1302.84,tp,298.40000000000055,2014,3,2014-03-26
SHORT,1292.18,1298.63,1272.84,0.16,2014-03-28 13:00:00+00:00,NY,1298.63,sl,-104.20000000000074,2014,4,2014-04-04
LONG,1320.32,1314.16,1338.81,0.16,2014-04-10 13:15:00+00:00,NY,1314.16,sl,-99.55999999999767,2014,4,2014-04-11
LONG,1322.17,1316.21,1340.05,0.17,2014-04-11 08:15:00+00:00,London,1316.21,sl,-102.32000000000063,2014,4,2014-04-11
LONG,1319.03,1313.07,1336.91,0.17,2014-04-11 11:15:00+00:00,NY,1313.07,sl,-102.32000000000063,2014,4,2014-04-15
SHORT,1298.2,1304.33,1279.8,0.16,2014-04-17 06:45:00+00:00,London,1279.8,tp,293.40000000000146,2014,4,2014-04-22
SHORT,1281.41,1288.68,1259.61,0.14,2014-04-22 13:45:00+00:00,NY,1288.68,sl,-102.77999999999976,2014,4,2014-04-23
SHORT,1283.56,1289.61,1265.42,0.17,2014-04-23 12:15:00+00:00,NY,1289.61,sl,-103.84999999999924,2014,4,2014-04-24
