dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1212.74,1206.53,1225.15,0.16,2017-01-23 06:45:00+00:00,London,1206.53,sl,-100.36000000000058,2017,1,2017-01-24
SHORT,1187.29,1192.23,1177.42,0.2,2017-01-27 11:30:00+00:00,NY,1192.23,sl,-99.80000000000109,2017,1,2017-01-29
LONG,1210.7,1204.98,1222.15,0.17,2017-02-01 06:15:00+00:00,London,1204.98,sl,-98.24000000000046,2017,2,2017-02-01
LONG,1218.14,1211.59,1231.25,0.15,2017-02-02 11:45:00+00:00,NY,1211.59,sl,-99.25000000000273,2017,2,2017-02-02
LONG,1219.31,1212.62,1232.68,0.15,2017-02-03 13:00:00+00:00,NY,1232.68,tp,199.55000000000177,2017,2,2017-02-06
LONG,1239.5,1234.05,1250.4,0.18,2017-02-08 14:45:00+00:00,NY,1234.05,sl,-99.10000000000082,2017,2,2017-02-09
LONG,1240.22,1234.97,1250.72,0.19,2017-02-16 14:15:00+00:00,NY,1234.97,sl,-100.75,2017,2,2017-02-17
LONG,1255.42,1251.47,1263.32,0.25,2017-02-27 07:45:00+00:00,London,1263.32,tp,196.4999999999966,2017,2,2017-02-27
LONG,1256.79,1252.01,1266.35,0.21,2017-02-28 12:15:00+00:00,NY,1252.01,sl,-101.37999999999943,2017,2,2017-02-28
SHORT,1231.24,1236.2,1221.31,0.2,2017-03-06 08:00:00+00:00,London,1221.31,tp,197.60000000000127,2017,3,2017-03-07
LONG,1255.26,1249.97,1265.85,0.19,2017-03-27 12:15:00+00:00,NY,1249.97,sl,-101.5099999999993,2017,3,2017-03-28
LONG,1256.23,1252.27,1264.15,0.25,2017-04-04 12:15:00+00:00,NY,1252.27,sl,-100.00000000000091,2017,4,2017-04-05
LONG,1253.26,1249.94,1259.89,0.3,2017-04-05 07:00:00+00:00,London,1249.94,sl,-100.59999999999809,2017,4,2017-04-05
LONG,1264.57,1258.89,1275.92,0.18,2017-04-07 06:00:00+00:00,London,1258.89,sl,-103.23999999999704,2017,4,2017-04-07
LONG,1255.28,1249.37,1267.09,0.17,2017-04-07 15:15:00+00:00,NY,1249.37,sl,-101.47000000000139,2017,4,2017-04-10
LONG,1274.29,1269.14,1284.59,0.19,2017-04-12 14:00:00+00:00,NY,1284.59,tp,194.69999999999914,2017,4,2017-04-12
LONG,1289.49,1283.62,1301.23,0.17,2017-04-18 12:30:00+00:00,NY,1283.62,sl,-100.79000000000202,2017,4,2017-04-19
SHORT,1264.91,1269.4,1255.93,0.22,2017-04-27 12:30:00+00:00,NY,1269.4,sl,-99.7800000000002,2017,4,2017-04-30
SHORT,1262.51,1266.1,1255.32,0.28,2017-05-01 06:00:00+00:00,London,1266.1,sl,-101.51999999999772,2017,5,2017-05-01
SHORT,1262.39,1265.73,1255.71,0.3,2017-05-01 11:30:00+00:00,NY,1255.71,tp,199.4000000000019,2017,5,2017-05-01
SHORT,1255.21,1258.77,1248.08,0.28,2017-05-02 13:30:00+00:00,NY,1248.08,tp,198.64000000000308,2017,5,2017-05-03
SHORT,1232.41,1237.38,1222.47,0.2,2017-05-08 07:15:00+00:00,London,1222.47,tp,197.80000000000112,2017,5,2017-05-09
LONG,1254.34,1247.53,1267.97,0.15,2017-05-18 12:30:00+00:00,NY,1247.53,sl,-103.14999999999918,2017,5,2017-05-18
LONG,1256.18,1251.17,1266.21,0.2,2017-05-22 06:15:00+00:00,London,1251.17,sl,-101.19999999999982,2017,5,2017-05-23
LONG,1257.25,1253.3,1265.16,0.25,2017-05-25 07:00:00+00:00,London,1253.3,sl,-99.75000000000114,2017,5,2017-05-25
LONG,1267.32,1263.81,1274.34,0.28,2017-05-29 06:30:00+00:00,London,1263.81,sl,-99.27999999999976,2017,5,2017-05-30
LONG,1266.28,1262.59,1273.65,0.27,2017-06-01 07:30:00+00:00,London,1262.59,sl,-100.63000000000149,2017,6,2017-06-01
LONG,1264.99,1261.48,1272.01,0.28,2017-06-01 11:15:00+00:00,NY,1261.48,sl,-99.27999999999976,2017,6,2017-06-01
LONG,1277.03,1271.16,1288.76,0.17,2017-06-02 12:30:00+00:00,NY,1288.76,tp,198.41000000000034,2017,6,2017-06-06
SHORT,1265.95,1270.2,1257.45,0.24,2017-06-12 12:30:00+00:00,NY,1270.2,sl,-103.0,2017,6,2017-06-14
SHORT,1254.56,1261.54,1240.6,0.14,2017-06-15 11:00:00+00:00,NY,1240.6,tp,194.44000000000054,2017,6,2017-06-26
SHORT,1243.51,1248.83,1232.87,0.19,2017-06-26 12:15:00+00:00,NY,1248.83,sl,-102.07999999999879,2017,6,2017-06-27
SHORT,1246.32,1251.34,1236.28,0.2,2017-06-27 13:15:00+00:00,NY,1251.34,sl,-101.39999999999965,2017,6,2017-06-27
SHORT,1242.85,1247.25,1234.05,0.23,2017-06-30 08:15:00+00:00,London,1234.05,tp,201.39999999999898,2017,7,2017-07-03
SHORT,1221.85,1226.43,1212.7,0.22,2017-07-05 14:00:00+00:00,NY,1226.43,sl,-101.7600000000034,2017,7,2017-07-05
SHORT,1224.06,1228.64,1214.89,0.22,2017-07-06 06:15:00+00:00,London,1214.89,tp,200.7399999999966,2017,7,2017-07-07
SHORT,1209.7,1215.21,1198.67,0.18,2017-07-10 08:00:00+00:00,London,1215.21,sl,-100.17999999999984,2017,7,2017-07-10
LONG,1241.24,1237.24,1249.24,0.25,2017-07-19 12:15:00+00:00,NY,1237.24,sl,-101.0,2017,7,2017-07-20
LONG,1258.57,1253.57,1268.56,0.2,2017-07-27 12:30:00+00:00,NY,1268.56,tp,198.8000000000002,2017,7,2017-07-28
LONG,1267.47,1263.64,1275.12,0.26,2017-07-31 06:45:00+00:00,London,1263.64,sl,-100.57999999999811,2017,8,2017-08-01
LONG,1272.35,1267.6,1281.85,0.21,2017-08-01 12:15:00+00:00,NY,1267.6,sl,-100.75,2017,8,2017-08-01
LONG,1267.68,1262.72,1277.6,0.2,2017-08-09 06:15:00+00:00,London,1277.6,tp,197.3999999999969,2017,8,2017-08-09
LONG,1285.28,1280.36,1295.11,0.2,2017-08-17 06:45:00+00:00,London,1295.11,tp,195.59999999999854,2017,8,2017-08-18
LONG,1287.91,1281.86,1300.01,0.17,2017-08-18 13:30:00+00:00,NY,1281.86,sl,-103.8500000000031,2017,8,2017-08-20
LONG,1298.46,1294.32,1306.73,0.24,2017-08-28 08:15:00+00:00,London,1306.73,tp,197.47999999999954,2017,8,2017-08-28
LONG,1317.18,1310.53,1330.48,0.15,2017-08-31 13:15:00+00:00,NY,1330.48,tp,198.4999999999993,2017,9,2017-09-03
LONG,1334.15,1328.8,1344.86,0.19,2017-09-06 15:45:00+00:00,NY,1344.86,tp,202.48999999999634,2017,9,2017-09-07
LONG,1345.47,1339.9,1356.62,0.18,2017-09-07 13:15:00+00:00,NY,1356.62,tp,199.69999999999752,2017,9,2017-09-08
SHORT,1314.24,1319.23,1304.25,0.2,2017-09-18 07:30:00+00:00,London,1304.25,tp,198.8000000000002,2017,9,2017-09-20
SHORT,1295.5,1300.35,1285.79,0.21,2017-09-22 12:00:00+00:00,NY,1300.35,sl,-102.84999999999809,2017,9,2017-09-25
SHORT,1290.01,1295.8,1278.43,0.17,2017-09-27 06:30:00+00:00,London,1278.43,tp,195.85999999999876,2017,9,2017-09-28
SHORT,1284.0,1289.41,1273.18,0.18,2017-09-28 11:45:00+00:00,NY,1289.41,sl,-98.38000000000146,2017,9,2017-09-29
SHORT,1283.09,1288.2,1272.87,0.2,2017-09-29 13:45:00+00:00,NY,1272.87,tp,203.40000000000055,2017,10,2017-10-02
SHORT,1265.76,1269.35,1258.57,0.28,2017-10-06 08:30:00+00:00,London,1269.35,sl,-101.51999999999772,2017,10,2017-10-06
LONG,1295.35,1291.25,1303.56,0.24,2017-10-12 07:00:00+00:00,London,1291.25,sl,-99.39999999999782,2017,10,2017-10-12
LONG,1293.3,1289.3,1301.3,0.25,2017-10-12 11:30:00+00:00,NY,1301.3,tp,199.0,2017,10,2017-10-13
SHORT,1280.98,1285.57,1271.8,0.22,2017-10-18 12:45:00+00:00,NY,1285.57,sl,-101.9799999999982,2017,10,2017-10-19
SHORT,1280.6,1285.71,1270.39,0.2,2017-10-20 06:15:00+00:00,London,1270.39,tp,203.1999999999962,2017,10,2017-10-26
SHORT,1267.32,1271.68,1258.6,0.23,2017-10-27 06:15:00+00:00,London,1271.68,sl,-101.28000000000293,2017,10,2017-10-27
SHORT,1271.28,1274.88,1264.07,0.28,2017-10-30 07:30:00+00:00,London,1274.88,sl,-101.80000000000382,2017,10,2017-10-30
SHORT,1270.58,1274.68,1262.38,0.24,2017-10-31 15:45:00+00:00,NY,1274.68,sl,-99.40000000000327,2017,11,2017-11-01
SHORT,1271.04,1275.34,1262.44,0.23,2017-11-06 07:15:00+00:00,London,1275.34,sl,-99.89999999999895,2017,11,2017-11-06
LONG,1286.78,1282.71,1294.93,0.25,2017-11-09 07:45:00+00:00,London,1282.71,sl,-102.74999999999841,2017,11,2017-11-09
LONG,1283.98,1279.81,1292.32,0.24,2017-11-09 11:00:00+00:00,NY,1279.81,sl,-101.08000000000175,2017,11,2017-11-10
SHORT,1278.1,1281.45,1271.41,0.3,2017-11-14 11:45:00+00:00,NY,1281.45,sl,-101.50000000000409,2017,11,2017-11-14
LONG,1286.06,1282.2,1293.78,0.26,2017-11-15 08:00:00+00:00,London,1282.2,sl,-101.35999999999741,2017,11,2017-11-15
LONG,1283.0,1279.43,1290.14,0.28,2017-11-17 08:15:00+00:00,London,1290.14,tp,198.92000000000283,2017,11,2017-11-17
LONG,1291.83,1288.11,1299.28,0.27,2017-11-23 07:15:00+00:00,London,1288.11,sl,-101.44000000000075,2017,11,2017-11-24
LONG,1288.49,1285.2,1295.08,0.3,2017-11-24 07:15:00+00:00,London,1295.08,tp,196.69999999999754,2017,11,2017-11-27
LONG,1296.59,1293.2,1303.36,0.3,2017-11-28 11:30:00+00:00,NY,1293.2,sl,-102.69999999999617,2017,11,2017-11-28
LONG,1294.71,1291.37,1301.39,0.3,2017-11-29 06:30:00+00:00,London,1291.37,sl,-101.20000000000435,2017,11,2017-11-29
SHORT,1275.37,1279.16,1267.79,0.26,2017-12-01 08:00:00+00:00,London,1279.16,sl,-99.54000000000497,2017,12,2017-12-01
SHORT,1275.77,1279.5,1268.32,0.27,2017-12-05 06:30:00+00:00,London,1268.32,tp,200.15000000000123,2017,12,2017-12-05
SHORT,1265.86,1270.0,1257.57,0.24,2017-12-06 08:15:00+00:00,London,1257.57,tp,197.95999999999913,2017,12,2017-12-07
SHORT,1241.44,1245.06,1234.2,0.28,2017-12-13 06:15:00+00:00,London,1245.06,sl,-102.35999999999696,2017,12,2017-12-13
LONG,1265.62,1262.67,1271.52,0.34,2017-12-20 12:15:00+00:00,NY,1271.52,tp,199.6000000000031,2017,12,2017-12-22
LONG,1317.69,1312.58,1327.92,0.2,2018-01-05 07:15:00+00:00,London,1312.58,sl,-103.20000000000256,2018,1,2018-01-09
LONG,1318.35,1312.0,1331.04,0.16,2018-01-10 13:45:00+00:00,NY,1331.04,tp,202.04000000000087,2018,1,2018-01-12
LONG,1331.05,1325.86,1341.44,0.19,2018-01-12 12:00:00+00:00,NY,1341.44,tp,196.4100000000019,2018,1,2018-01-14
LONG,1334.59,1329.59,1344.6,0.2,2018-01-19 13:45:00+00:00,NY,1329.59,sl,-101.0,2018,1,2018-01-22
LONG,1337.45,1333.69,1344.98,0.27,2018-01-23 06:00:00+00:00,London,1333.69,sl,-102.51999999999977,2018,1,2018-01-23
LONG,1337.51,1333.89,1344.76,0.28,2018-01-23 11:15:00+00:00,NY,1344.76,tp,202.00000000000003,2018,1,2018-01-24
LONG,1354.47,1347.34,1368.74,0.14,2018-01-26 06:00:00+00:00,London,1347.34,sl,-100.82000000000154,2018,1,2018-01-28
LONG,1345.59,1340.19,1356.4,0.19,2018-02-02 06:30:00+00:00,London,1340.19,sl,-103.59999999999741,2018,2,2018-02-02
SHORT,1336.53,1342.57,1324.46,0.17,2018-02-05 06:45:00+00:00,London,1342.57,sl,-103.6799999999994,2018,2,2018-02-05
SHORT,1327.66,1334.17,1314.65,0.15,2018-02-07 06:15:00+00:00,London,1314.65,tp,194.14999999999984,2018,2,2018-02-07
SHORT,1314.51,1320.81,1301.91,0.16,2018-02-09 06:45:00+00:00,London,1320.81,sl,-101.79999999999927,2018,2,2018-02-11
LONG,1352.03,1344.74,1366.61,0.14,2018-02-15 11:15:00+00:00,NY,1344.74,sl,-103.0599999999995,2018,2,2018-02-16
SHORT,1328.78,1333.34,1319.66,0.22,2018-02-23 13:00:00+00:00,NY,1333.34,sl,-101.31999999999881,2018,2,2018-02-25
SHORT,1319.34,1324.2,1309.62,0.21,2018-02-28 06:45:00+00:00,London,1309.62,tp,203.12000000000057,2018,3,2018-03-01
LONG,1331.0,1326.02,1340.96,0.2,2018-03-07 08:30:00+00:00,London,1326.02,sl,-100.60000000000036,2018,3,2018-03-07
SHORT,1319.36,1323.35,1311.38,0.25,2018-03-09 07:00:00+00:00,London,1323.35,sl,-100.75000000000023,2018,3,2018-03-09
SHORT,1318.09,1322.22,1309.82,0.24,2018-03-12 12:15:00+00:00,NY,1322.22,sl,-100.12000000000262,2018,3,2018-03-12
SHORT,1318.29,1322.5,1309.87,0.24,2018-03-13 06:15:00+00:00,London,1322.5,sl,-102.04000000000086,2018,3,2018-03-13
SHORT,1322.24,1326.23,1314.27,0.25,2018-03-13 11:00:00+00:00,NY,1326.23,sl,-100.75000000000023,2018,3,2018-03-13
