dir,entry,sl,tp,lot,open_ts,session,exit,reason,pnl,year,month,date
LONG,1436.558,1425.17,1459.33,0.09,2019-08-02 06:30:00+00:00,London,1459.33,tp,203.9479999999994,2019,8,2019-08-05
LONG,1497.248,1486.83,1518.09,0.1,2019-08-08 13:00:00+00:00,NY,1518.09,tp,207.4199999999987,2019,8,2019-08-12
LONG,1517.598,1504.74,1543.32,0.08,2019-08-14 14:00:00+00:00,NY,1504.74,sl,-103.86399999999958,2019,8,2019-08-16
LONG,1519.075,1512.35,1532.52,0.15,2019-09-23 06:15:00+00:00,London,1532.52,tp,200.67499999999902,2019,9,2019-09-24
LONG,1530.018,1523.54,1542.97,0.15,2019-09-25 07:15:00+00:00,London,1523.54,sl,-98.17000000000098,2019,9,2019-09-25
SHORT,1483.655,1494.36,1462.25,0.09,2019-10-11 14:15:00+00:00,NY,1494.36,sl,-97.34499999999933,2019,10,2019-10-14
SHORT,1491.545,1496.0,1482.63,0.22,2019-10-30 07:30:00+00:00,London,1482.63,tp,195.1299999999992,2019,10,2019-10-30
LONG,1509.925,1503.59,1522.59,0.16,2019-11-01 14:00:00+00:00,NY,1503.59,sl,-102.36000000000058,2019,11,2019-11-05
SHORT,1483.988,1489.34,1473.27,0.19,2019-11-07 08:30:00+00:00,London,1473.27,tp,202.64200000000145,2019,11,2019-11-07
SHORT,1452.895,1459.03,1440.62,0.16,2019-11-12 13:15:00+00:00,NY,1459.03,sl,-99.15999999999985,2019,11,2019-11-12
SHORT,1454.855,1459.07,1446.43,0.24,2019-11-27 13:00:00+00:00,NY,1459.07,sl,-102.15999999999804,2019,11,2019-11-29
LONG,1471.455,1464.98,1484.4,0.15,2019-12-13 07:15:00+00:00,London,1484.4,tp,193.17500000000246,2019,12,2019-12-23
LONG,1483.788,1480.64,1490.08,0.32,2019-12-23 12:00:00+00:00,NY,1490.08,tp,200.34399999999735,2019,12,2019-12-24
